filing_year,ein,plan_num,plan_name,sponsor_name,sponsor_city,sponsor_state,sponsor_zip,type_plan_entity,type_pension_bnft,is_esop,is_ksop,total_participants,active_participants,total_assets,total_liabilities,employer_contributions,participant_contributions,benefits_paid,net_income,employer_securities,naics_code,industry_sector,plan_eff_date
2020,42745179,3,"SYMMES MAINI & MCKEE ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Symmes Maini & Mckee Associates, Inc.",Cambridge,MA,2138,2,,1,0,189,172,9275591.0,0.0,120000.0,,683172.0,2208466.0,9155491.0,541310,Professional & Technical Services,1988-01-01
2020,42745661,2,LESSARD TAYLOR COMMUNICATIONS INC EMPLOYEE STOCK OWNERSHIP PLAN,Lessard Taylor Communications Inc,Boston,MA,2210,2,,1,0,13,0,0.0,,,,413125.0,-413125.0,,541990,Professional & Technical Services,1998-11-01
2020,42772059,2,"BARCLAY WATER TREATMENT CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Barclay Water Treatment Co., Inc.",Newton,MA,2458,2,,1,0,264,160,68637686.0,4063695.0,1552470.0,,1939561.0,23222068.0,65857877.0,325900,Manufacturing,2009-10-01
2020,42774191,2,LAMPIN CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Lampin Corporation,Uxbridge,MA,1569,2,,1,0,51,29,5986393.0,1760071.0,405492.0,0.0,390724.0,-103744.0,,333510,Manufacturing,2001-01-01
2020,42777442,3,CAMBRIDGE BANCORP EMPLOYEE STOCK OWNERSHIP PLAN,Cambridge Bancorp,Cambridge,MA,21383842,2,,1,0,405,284,19993844.0,0.0,633750.0,0.0,1340061.0,-2785020.0,19828844.0,522110,Finance & Insurance,1986-01-01
2020,42803764,2,"CHARLES RIVER ANALYTICS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Charles River Analytics, Inc.",Cambridge,MA,2138,2,,1,0,241,168,36600000.0,10380000.0,1375992.0,,41918.0,7665000.0,36600000.0,541600,Professional & Technical Services,2012-10-01
2020,42804642,2,"REX CUT PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Rex Cut Products, Inc.",Fall River,MA,2722,2,,1,0,75,47,2423096.0,533003.0,431818.0,,122964.0,-448300.0,,339900,Manufacturing,2008-01-01
2020,42821431,2,"TIGHE & BOND, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Tighe & Bond, Inc.",Westfield,MA,10855308,2,,1,0,394,389,19238345.0,0.0,600000.0,0.0,2001444.0,832446.0,18463950.0,541330,Professional & Technical Services,1997-10-01
2020,42837729,3,"NELCO PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Nelco Products, Inc.",Pembroke,MA,23591937,2,,1,0,44,36,14147352.0,2195056.0,356514.0,0.0,147533.0,2039912.0,,423600,Wholesale Trade,2004-08-01
2020,42880295,2,"WEB INDUSTRIES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Web Industries, Inc.",Marlboro,MA,17524715,2,,1,0,869,431,145782767.0,3375190.0,4967870.0,,10248089.0,33792858.0,145417500.0,322200,Manufacturing,1984-10-01
2020,42887710,2,"PRELLWITZ / CHILINSKI ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Prellwitz / Chilinski Associates, Inc.",Cambridge,MA,21391306,2,,1,0,90,66,8539860.0,1750387.0,192405.0,,59921.0,1948558.0,,541310,Professional & Technical Services,2006-01-01
2020,42895731,2,"WORCESTER MANUFACTURING, INC. ESOP","Worcester Manufacturing, Inc.",Worcester,MA,1605,2,,1,0,53,45,5225000.0,1698927.0,202548.0,0.0,237528.0,-40788.0,,339900,Manufacturing,2012-01-01
2020,42917465,2,GEMINI STOCK PROGRAM,GEMINI INDUSTRIES INC.,Burlington,MA,01803,2,2I2O2Q3I,1,0,149,112,986702.0,0.0,830000.0,,0.0,865693.0,,541330,Professional & Technical Services,2019-01-01
2020,42925204,2,HARPOON BREWERY EMPLOYEE STOCK OWNERSHIP PLAN,Harpoon Brewery,Boston,MA,22102330,2,,1,0,311,134,15789615.0,35258834.0,3271409.0,,3658.0,-2004472.0,15663972.0,312120,Manufacturing,2014-01-01
2020,42932946,2,"DARMANN ABRASIVE PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Darmann Abrasive Products, Inc.",Clinton,MA,15101914,2,,1,0,80,51,5996717.0,964830.0,104620.0,,254588.0,989582.0,,327900,Manufacturing,1998-10-01
2020,42941854,2,"MIDDLETON & COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Middleton & Company, Inc.",Boston,MA,2210,2,,1,0,23,14,6738700.0,361955.0,450000.0,,302201.0,1133718.0,,812990,Other Services,2003-01-01
2020,42942412,2,WASHBURN-GARFIELD CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Washburn-Garfield Corporation,Worcester,MA,1605,2,,1,0,22,16,2091622.0,367478.0,281232.0,,3192.0,320458.0,,423700,Wholesale Trade,2007-11-01
2020,42943867,2,"SWISSTURN/USA, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Swissturn/Usa, Inc.",Oxford,MA,1540,2,,1,0,67,53,5904750.0,1508402.0,248187.0,,455.0,-525054.0,,332700,Manufacturing,2015-01-01
2020,42993095,2,"ENVIRONMENTAL HEALTH & ENGINEERING, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Environmental Health & Engineering, Inc.",Newton,MA,2459,2,,1,0,126,78,5394217.0,572756.0,96650.0,0.0,60995.0,2429200.0,5018960.0,541990,Professional & Technical Services,2010-01-01
2020,43005476,1,CAPE AIR/NANTUCKET AIRLINES KSOP RETIREMENT PLAN,CAPE AIR/NANTUCKET AIRLINES,Hyannis,MA,026011924,2,2E2F2G2I2J2K2O2S2T3I,1,1,1039,687,28108943.0,0.0,385041.0,1677501.0,2471164.0,3076515.0,4476421.0,481000,Transportation & Warehousing,1995-01-01
2020,43024663,3,ACENTECH INCORPORATED EMPLOYEE STOCK OWNERSHIP PLAN,Acentech Incorporated,Cambridge,MA,2138,2,,1,0,79,68,4986023.0,0.0,300000.0,0.0,11758.0,1216972.0,,541990,Professional & Technical Services,2015-10-01
2020,43026692,2,BAXTER EMPLOYEE STOCK OWNERSHIP PLAN,Baxter,West Yarmouth,MA,2673,2,,1,0,12,11,877800.0,4730081.0,246936.0,,,-3852281.0,,237310,Construction,2020-07-01
2020,43027262,2,"SIGN DESIGN, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Sign Design, Inc.",Brockton,MA,2403,2,,1,0,63,55,1450421.0,,500000.0,,,500421.0,,541800,Professional & Technical Services,2019-01-01
2020,43035339,2,"APPLIED MARKETING SCIENCE, INC EMPLOYEE STOCK OWNERSHIP PLAN","Applied Marketing Science, Inc",Waltham,MA,24511208,2,,1,0,32,0,3096675.0,15.0,,,,401260.0,,541110,Professional & Technical Services,2011-01-01
2020,43038026,2,WRIGHT ARCHITECTURAL MILLWORK CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Wright Architectural Millwork Corporation,Northampton,MA,1060,2,,1,0,49,47,5090000.0,444552.0,29851.0,,5537.0,2258569.0,,321900,Manufacturing,2018-01-01
2020,43053085,3,"SCIENTIFIC SYSTEMS COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Scientific Systems Company, Inc.",Woburn,MA,1801,2,,1,0,94,74,2474581.0,45103.0,,,72511.0,7401.0,,541600,Professional & Technical Services,2002-06-01
2020,43061714,2,"ISAACSON MILLER, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Isaacson Miller, Inc.",Boston,MA,2210,2,,1,0,339,195,17705974.0,1717085.0,988514.0,,683984.0,802739.0,17504346.0,561300,Administrative & Waste Services,2007-01-01
2020,43067724,3,EASTERN BANK EMPLOYEE STOCK OWNERSHIP PLAN,Eastern Bank,Boston,MA,2110,2,,1,0,1786,1671,243682034.0,149440083.0,1000000.0,0.0,0.0,94241951.0,243682034.0,522110,Finance & Insurance,2020-01-01
2020,43071690,2,"MERIDIAN ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Meridian Associates, Inc.",Beverly,MA,1915,2,,1,0,44,26,833803.0,2462498.0,261908.0,,8217.0,510164.0,,541330,Professional & Technical Services,2015-01-01
2020,43130236,2,"THE RICHMOND GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","The Richmond Group, Inc.",Hopkinton,MA,1748,2,,1,0,89,69,34549160.0,5082081.0,752918.0,,373840.0,15378234.0,,236200,Construction,2017-01-01
2020,43130808,3,EAST BOSTON SAVINGS BANK EMPLOYEE STOCK OWNERSHIP PLAN,East Boston Savings Bank,Peabody,MA,1960,2,,1,0,697,463,51960502.0,18153666.0,596343.0,,450703.0,-17306330.0,50683862.0,522120,Finance & Insurance,2008-01-01
2020,43152864,2,"COLONIAL SYSTEMS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Colonial Systems, Inc.",Littleton,MA,1460,2,,1,0,20,21,7844900.0,6603640.0,425631.0,,,1039761.0,,238900,Construction,2019-01-01
2020,43169205,2,"TATA & HOWARD, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Tata & Howard, Inc.",Marlborough,MA,1752,2,,1,0,97,48,4380081.0,258549.0,101800.0,,64868.0,838309.0,,541330,Professional & Technical Services,2014-01-01
2020,43175021,2,"BOSTON BRACE INTERNATIONAL, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Boston Brace International, Inc.",Avon,MA,2322,2,,1,0,226,148,4376541.0,251288.0,308295.0,,124687.0,765014.0,2273787.0,339110,Manufacturing,2014-01-01
2020,43177356,2,"DIETZ & COMPANY ARCHITECTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Dietz & Company Architects, Inc.",Springfield,MA,1103,2,,1,0,25,29,182000.0,1631166.0,68895.0,,,-1449166.0,,541310,Professional & Technical Services,2020-01-01
2020,43200597,3,BRAIT BUILDERS CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Brait Builders Corporation,Marshfield,MA,2050,2,,1,0,16,17,14365484.0,2894350.0,102808.0,,1894.0,8809784.0,,236110,Construction,2019-01-01
2020,43221989,2,"RCM SERVICES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Rcm Services, Inc.",Allston,MA,2134,2,,1,0,76,49,6859200.0,3644061.0,347479.0,,,630479.0,,561720,Administrative & Waste Services,2015-01-01
2020,43223296,2,"OEM CONNECT, LTD EMPLOYEE STOCK OWNERSHIP PLAN","Oem Connect, Ltd",North Reading,MA,1864,2,,1,0,40,23,5651192.0,,400299.0,,578903.0,-116691.0,,322200,Manufacturing,2010-01-01
2020,43247749,3,DIAMOND ANTENNA AND MICROWAVE CORPORATION EMPLOYEE STOCK OWNERSHIP,Diamond Antenna And Microwave Corporation,Littleton,MA,1460,2,,1,0,100,59,12248700.0,0.0,330733.0,0.0,449330.0,451442.0,,335900,Manufacturing,2008-09-01
2020,43257145,3,"DONNELLY SERVICE GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Donnelly Service Group, Inc.",Wakefield,MA,1880,2,,1,0,115,80,73810.0,0.0,73518.0,,,73810.0,,561720,Administrative & Waste Services,2019-01-01
2020,43258366,2,SPEC EMPLOYEE STOCK OWNERSHIP PLAN,Spec,Burlington,MA,1803,2,,1,0,32,21,1146017.0,1584.0,61671.0,,,654171.0,,541330,Professional & Technical Services,2010-01-01
2020,43347358,3,"NEVO TECHNOLOGIES, INC EMPLOYEE STOCK OWNERSHIP PLAN","Nevo Technologies, Inc",Cambridge,MA,2138,2,,1,0,21,11,6210000.0,4881324.0,395669.0,,126696.0,-665219.0,,541511,Professional & Technical Services,2009-01-01
2020,43358086,2,COURTSMART DIGITAL SYSTEMS EMPLOYEE STOCK OWNERSHIP PLAN,Courtsmart Digital Systems,North Chelmsford,MA,1863,2,,1,0,28,29,2133002.0,2033769.0,99310.0,,,99233.0,,519100,Information & Technology,2020-01-01
2020,43401502,2,"CARNEY, SANDOE & ASSOCIATES EMPLOYEE STOCK OWNERSHIP PLAN","Carney, Sandoe & Associates",Boston,MA,2110,2,,1,0,40,28,25306176.0,0.0,0.0,,149490.0,5864280.0,,561300,Administrative & Waste Services,2013-01-01
2020,43402944,3,"BROOKLINE BANCORP, INC EMPLOYEE STOCK OWNERSHIP PLAN","Brookline Bancorp, Inc",Boston,MA,2117,2,,1,0,877,662,9298717.0,501914.0,269448.0,,676983.0,-3549954.0,8932259.0,522110,Finance & Insurance,1997-11-01
2020,43408953,1,"HALLORAN CONSULTING GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Halloran Consulting Group, Inc.",Boston,MA,2210,2,,1,0,89,77,4535208.0,6009581.0,293666.0,0.0,0.0,-1474373.0,,541600,Professional & Technical Services,2020-01-01
2020,43448069,2,"DMH ELECTRIC, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","Dmh Electric, Inc.",Sterling,MA,1564,2,,1,0,57,49,5445457.0,13578.0,767338.0,,43899.0,8042629.0,,238210,Construction,2017-11-01
2020,43484613,2,TRI-WIRE EMPLOYEE STOCK OWNERSHIP PLAN,Tri-Wire,Tewksbury,MA,1876,2,,1,0,623,405,98462.0,14804361.0,1180382.0,,5449.0,247785.0,98400.0,517000,Information & Technology,2016-01-01
2020,43490470,2,"NEW ENGLAND DISCOUNT RETAILERS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","New England Discount Retailers, Inc.",Mashpee,MA,2649,2,,1,0,83,58,1858004.0,11313995.0,258000.0,,,-10005991.0,,453990,Retail Trade,2019-09-30
2020,43497377,3,THE PROVIDENT BANK EMPLOYEE STOCK OWNERSHIP PLAN,The Provident Bank,Amesbury,MA,1913,2,,1,0,151,152,18171695.0,9610114.0,894603.0,0.0,49768.0,-202654.0,18148440.0,522120,Finance & Insurance,2015-01-01
2020,43521482,2,BLUE Q EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Blue Q,Pittsfield,MA,1201,2,,1,0,46,43,3726154.0,,100000.0,0.0,22594.0,1417298.0,,424300,Wholesale Trade,2018-01-01
2020,43531186,2,"WOODLAND PARTNERS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Woodland Partners, Inc.",Franklin,MA,2038,2,,1,0,27,20,15494719.0,6539072.0,585671.0,,118963.0,3256663.0,,424400,Wholesale Trade,2015-01-01
2020,43533865,2,"VALLEY GREEN, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Valley Green, Inc.",Holyoke,MA,1040,2,,1,0,50,41,1039826.0,0.0,242060.0,,12323.0,664195.0,,444200,Retail Trade,2015-01-01
2020,43553283,2,NMR GROUP EMPLOYEE STOCK OWNERSHIP PLAN,Nmr Group,Somerville,MA,21442759,2,,1,0,40,29,3687183.0,954125.0,337243.0,0.0,0.0,1311874.0,,541910,Professional & Technical Services,2016-01-01
2020,43577380,1,"DAYMARK ENERGY ADVISORS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Daymark Energy Advisors, Inc.",Worcester,MA,1608,2,,1,0,37,30,2885410.0,,302841.0,,172324.0,379143.0,,541990,Professional & Technical Services,2001-08-29
2020,463044208,4,THE L.S. STARRETT COMPANY 2013 EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,The L.S. Starrett Company,Athol,MA,13311915,2,,1,0,439,389,437131.0,100.0,,,32148.0,259388.0,437026.0,322100,Manufacturing,2013-02-05
2020,471008886,2,"FIRST AMENDED AND RESTATED CREATIVE FINANCIAL STAFFING, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Creative Financial Staffing, Inc.",Boston,MA,2109,2,,1,0,442,273,81394686.0,919933.0,209820.0,,133137.0,1826363.0,81390000.0,561300,Administrative & Waste Services,2014-07-28
2020,521405842,3,"CENTRA TECHNOLOGY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Centra Technology, Inc.",Burlington,MA,1803,2,,1,0,480,302,9925887.0,44.0,9235.0,,0.0,1195579.0,0.0,541330,Professional & Technical Services,2005-01-01
2020,61518492,1,ENFIELD ENTERPRISES INC. EMPLOYEE STOCK OWNERSHIP PLAN,Enfield Enterprises Inc.,Springfield,MA,1104,2,,1,0,43,40,900000.0,0.0,900000.0,0.0,0.0,900000.0,,238100,Construction,2020-01-01
2020,651174540,2,SEAL-RYT CORP. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Seal-Ryt Corp.,Westfield,MA,1085,2,,1,0,26,20,911534.0,0.0,129290.0,,15907.0,360366.0,,238290,Construction,2015-01-01
2020,731627673,3,"EMPLOYEE STOCK OWNERSHIP PLAN OF WESTFIELD FINANCIAL, INC.","Westfield Financial, Inc.",Westfield,MA,10852923,2,,1,0,369,279,12850787.0,5029877.0,1022358.0,0.0,192743.0,-3924246.0,11644899.0,522120,Finance & Insurance,2002-01-01
2020,743073286,3,ENVISION BANK EMPLOYEE STOCK OWNERSHIP PLAN,Envision Bank,Quincy,MA,2169,2,,1,0,186,164,10127554.0,4041647.0,324218.0,0.0,33624.0,2087152.0,10127525.0,522110,Finance & Insurance,2016-07-01
2020,770370729,2,"GLOBAL BEER NETWORK, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Global Beer Network, Inc.",Middleton,MA,1949,2,,1,0,32,33,2127287.0,21450000.0,587856.0,,,-19322713.0,,445310,Retail Trade,2020-01-01
2020,813645861,2,SHAWMUT GROUP EMPLOYEE STOCK OWNERSHIP PLAN,Shawmut Group,Boston,MA,21182436,2,,1,0,1135,711,198518501.0,35624524.0,6306452.0,,3953993.0,16539958.0,193751481.0,236110,Construction,1997-12-01
2020,822323992,4,"THE CADMUS HOLDING COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","The Cadmus Holding Company, Inc.",Waltham,MA,24518727,2,,1,0,744,341,38602590.0,3014017.0,904159.0,0.0,1212193.0,6452566.0,38602590.0,541600,Professional & Technical Services,2002-05-01
2020,824155907,1,USI EMPLOYEE STOCK OWNERSHIP PLAN,USI,Billerica,MA,1821,2,,1,0,19,18,2673500.0,2469257.0,188454.0,,,218543.0,,238220,Construction,2018-01-01
2020,844259761,3,DAVID CLARK COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,David Clark Company,Worcester,MA,16150054,2,,1,0,246,218,168957500.0,35389988.0,1909954.0,,7115898.0,-15354218.0,168957500.0,339900,Manufacturing,2007-01-01
2020,851665706,2,"NORTHERN TREE HOLDCO, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Northern Tree Holdco, Inc.",Palmer,MA,1069,2,,1,0,112,116,40047000.0,120399487.0,3264881.0,0.0,0.0,-82252487.0,,561730,Administrative & Waste Services,2019-01-01
2021,10367721,2,"NEW ENGLAND NATURAL BAKERS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","New England Natural Bakers, Inc.",Greenfield,MA,1301,2,,1,0,65,23,14971.0,2474517.0,3460.0,,3561.0,-33101.0,,311800,Manufacturing,2012-01-01
2021,113672395,2,ARTEL VIDEO SYSTEMS CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Artel Video Systems Corporation,Westford,MA,18863617,2,,1,0,47,22,23441.0,2384771.0,581051.0,0.0,592.0,486343.0,,334310,Manufacturing,2014-01-01
2021,201998367,2,"WESTON & SAMPSON, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Weston & Sampson, Inc.",Reading,MA,1867,2,,1,0,603,528,11072961.0,0.0,1700000.0,,165263.0,2240342.0,7763010.0,541330,Professional & Technical Services,2014-01-01
2021,203724403,2,VERTEX EMPLOYEE STOCK OWNERSHIP PLAN,Vertex,Weymouth,MA,2189,2,,1,0,495,372,20360243.0,0.0,0.0,,54681022.0,-19039857.0,0.0,541600,Professional & Technical Services,2013-01-01
2021,204270900,1,PARAGUS STRATEGIC IT EMPLOYEE STOCK OWNERSHIP PLAN,Paragus Strategic It,Hadley,MA,1035,2,,1,0,70,42,2519142.0,1370811.0,36925.0,,18139.0,136200.0,,541519,Professional & Technical Services,2015-01-01
2021,204734036,1,"STONETEK IMPORTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","Stonetek Imports, Inc.",New Bedford,MA,2745,2,,1,0,35,29,739830.0,8776828.0,496600.0,,,735539.0,,238300,Construction,2020-01-01
2021,208135911,2,"WINDOVER CONSTRUCTION, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Windover Construction, Inc.",Beverly,MA,1915,2,,1,0,92,61,7315000.0,419690.0,32500.0,,,1647869.0,,541990,Professional & Technical Services,2017-01-01
2021,263038320,2,"AVWATCH, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Avwatch, Inc.",Plymouth,MA,2360,2,,1,0,15,12,241255.0,,,,,-6500.0,,541370,Professional & Technical Services,2016-01-01
2021,270396940,3,CONSIGLI BUILDING GROUP EMPLOYEE STOCK OWNERSHIP PLAN,Consigli Building Group,Milford,MA,1757,2,,1,0,1261,1216,402297508.0,920980.0,549591.0,,503171.0,71695541.0,402276000.0,236200,Construction,2017-01-01
2021,364488912,1,"ASHWORTH INTERNATIONAL, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Ashworth International, Inc.",Fall River,MA,2721,2,,1,0,190,125,13003672.0,9815853.0,1810707.0,,110866.0,-379683.0,11201091.0,551112,Management of Companies,2016-01-01
2021,41110170,1,BOURNEUF CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Bourneuf Corporation,Lynn,MA,19024402,2,,1,0,21,19,928142.0,,0.0,0.0,81674.0,-45154.0,,423700,Wholesale Trade,1997-09-01
2021,41123040,3,HARBORONE BANK EMPLOYEE STOCK OWNERSHIP PLAN,Harborone Bank,Brockton,MA,2301,2,,1,0,481,332,67565625.0,30739638.0,2496380.0,,292110.0,19429736.0,67409043.0,522130,Finance & Insurance,2016-01-01
2021,41123740,3,BROCKWAY-SMITH COMPANY EMPLOYEE STOCK OWNERSHIP PLAN & TRUST,Brockway-Smith Company,Andover,MA,18101492,2,,1,0,72,61,11032674.0,197878.0,,,193798.0,1385433.0,10396119.0,423300,Wholesale Trade,1976-01-01
2021,41203530,2,SPAULDING BRICK EMPLOYEE STOCK OWNERSHIP PLAN,Spaulding Brick,Wilmington,MA,1887,2,,1,0,29,21,13134389.0,0.0,567088.0,,688434.0,-143049.0,,423300,Wholesale Trade,1997-01-01
2021,41782600,3,EAST BOSTON SAVINGS BANK EMPLOYEE STOCK OWNERSHIP PLAN,East Boston Savings Bank,Rockland,MA,2370,2,,1,0,693,255,60274354.0,0.0,,,1119195.0,26467518.0,57708402.0,522120,Finance & Insurance,2008-01-01
2021,41810570,2,SAVOGRAN COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,Savogran Company,Norwood,MA,20623417,2,,1,0,7,5,737102.0,,,,418694.0,-514098.0,,325500,Manufacturing,1988-01-01
2021,41866480,2,THE L.S. STARRETT COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,The L.S. Starrett Company,Athol,MA,13311915,2,,1,0,391,216,2352136.0,2000.0,,,593597.0,-1401385.0,2350416.0,332210,Manufacturing,1994-07-01
2021,42044378,2,"WILLIAMS STONE CO. , INC. EMPLOYEE STOCK OWNERSHIP PLAN","Williams Stone Co. , Inc.",East Otis,MA,1029,2,,1,0,65,36,20251936.0,,159224.0,,1257537.0,358202.0,,212310,"Mining, Oil & Gas",2005-01-01
2021,42086300,2,FRASER ENGINEERING COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,Fraser Engineering Company,Newton,MA,24609142,2,,1,0,62,36,2774514.0,0.0,,,120834.0,1131168.0,,238220,Construction,2003-01-01
2021,42137249,3,IMTRA CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Imtra Corporation,New Bedford,MA,27451205,2,,1,0,66,71,1850870.0,25056900.0,,,,-23206030.0,,423910,Wholesale Trade,2021-01-01
2021,42170946,2,"PAUL K. GUILLOW, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","Paul K. Guillow, Inc.",Wakefield,MA,18800329,2,,1,0,47,26,819308.0,162539.0,36187.0,,37100.0,40530.0,,321900,Manufacturing,1986-11-01
2021,42175284,3,"GREEN INTERNATIONAL AFFILIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Green International Affiliates, Inc.",Tewksbury,MA,1876,2,,1,0,100,80,1946339.0,0.0,500000.0,0.0,48912.0,542355.0,,541330,Professional & Technical Services,2017-04-01
2021,42188202,3,"WIREFAB, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Wirefab, Inc.",Worcester,MA,1607,2,,1,0,51,33,3768909.0,7040.0,50000.0,,322408.0,615661.0,,332610,Manufacturing,1991-01-01
2021,42264013,3,"D.N. LUKENS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","D.N. Lukens, Inc.",Reading,MA,1867,2,,1,0,31,0,58126.0,0.0,0.0,0.0,0.0,-1874.0,,424600,Wholesale Trade,1977-01-01
2021,42272126,4,"CAPE COD LUMBER CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Cape Cod Lumber Co., Inc.",Abington,MA,2351,2,,1,0,98,87,46414028.0,18710405.0,732357.0,,874664.0,9439661.0,,423300,Wholesale Trade,2014-01-01
2021,42273500,2,"L. P. M. HOLDING COMPANY, INC, EMPLOYEE STOCK OWNERSHIP PLAN","L. P. M. Holding Company, Inc",Bolton,MA,1740,2,,1,0,283,126,1417107.0,68940.0,0.0,,142311.0,-145818.0,,722300,Accommodation & Food Services,2016-01-01
2021,42274728,3,FEINGOLD & FEINGOLD INSURANCE AGENCY INC. EMPLOYEE STOCK OWNERSHIP PLAN,Feingold & Feingold Insurance Agency Inc.,Worcester,MA,1608,2,,1,0,25,15,1351289.0,,44636.0,0.0,90638.0,38656.0,,524210,Finance & Insurance,1988-01-01
2021,42279997,4,THE COMREX CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,The Comrex Corporation,Devens,MA,14345068,2,,1,0,22,21,6908970.0,1949367.0,461078.0,,213499.0,-1060469.0,,334310,Manufacturing,1997-07-01
2021,42300185,2,DALE MEDICAL PRODUCTS EMPLOYEE STOCK OWNERSHIP PLAN,Dale Medical Products,Franklin,MA,2038,2,,1,0,64,68,874950.0,0.0,874950.0,0.0,0.0,874950.0,,339110,Manufacturing,2021-01-01
2021,42301242,3,"GOODY, CLANCY & ASSOCIATES EMPLOYEE STOCK OWNERSHIP PLAN","Goody, Clancy & Associates",Boston,MA,2116,2,,1,0,96,51,6451040.0,0.0,135360.0,0.0,135360.0,1209040.0,,541310,Professional & Technical Services,1987-07-01
2021,42323460,1,"ECONOCORP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Econocorp, Inc.",Randolph,MA,2368,2,,1,0,25,18,347846.0,,,,,-28838.0,,333200,Manufacturing,1991-07-01
2021,42324804,2,TECH-ETCH EMPLOYEE STOCK OWNERSHIP PLAN,Tech-Etch,Plymouth,MA,23604803,2,,1,0,842,644,48037688.0,36239914.0,4757698.0,,1292790.0,-4700263.0,47906051.0,332900,Manufacturing,1999-03-01
2021,42347643,2,ABT ASSOCIATES INC. EMPLOYEES STOCK OWNERSHIP PLAN,ABT ASSOCIATES INC.,Cambridge,MA,021381192,2,2I2P2Q3H3I,1,0,4128,2425,307431359.0,14496809.0,3821484.0,,16365226.0,56060471.0,304069740.0,541600,Professional & Technical Services,1975-01-01
2021,42348065,2,JANIS RESEARCH EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Janis Research,Woburn,MA,18011265,2,,1,0,90,17,4262146.0,,7240055.0,,7215260.0,-5494271.0,,339900,Manufacturing,1999-01-01
2021,42372206,1,STREM CHEMICALS INC. 401K AND ESOP,Strem Chemicals Inc.,Newburyport,MA,19504019,2,,1,1,95,0,4844142.0,,0.0,133328.0,56048795.0,-45673184.0,,325100,Manufacturing,2001-01-01
